Date,Open,High,Low,Close,Volume
1999-10-01,1842.45,1870.1,1833.23,1833.23,196260
1999-10-04,1860.98,1860.98,1833.23,1833.23,162826
1999-10-05,1842.45,1870.1,1824.04,1851.58,330213
1999-10-06,1842.45,1851.58,1824.04,1824.04,141878
1999-10-07,1851.58,1971.46,1851.58,1888.53,599962
1999-10-08,1962.14,2072.73,1934.62,2072.73,596271
1999-10-12,2091.25,2091.25,1999.02,2035.96,338680
1999-10-13,1980.57,2017.45,1980.57,2008.34,203317
1999-10-14,2008.34,2008.34,1934.62,1934.62,185081
1999-10-15,1952.94,1980.57,1897.65,1925.38,240007
1999-10-18,1916.18,1962.14,1888.53,1888.53,147737
1999-10-19,1906.95,1906.95,1870.1,1906.95,95090
1999-10-20,1943.82,2045.09,1934.62,2045.09,316535
1999-10-21,2072.73,2137.24,2008.34,2109.68,752477
1999-10-22,2063.52,2072.73,1980.57,2008.34,271377
1999-10-25,2063.52,2100.37,2035.96,2100.37,292979
1999-10-26,2072.73,2081.95,2045.09,2063.52,210373
1999-10-27,2026.75,2035.96,1962.14,1989.87,227198
1999-10-28,1989.87,2008.34,1971.46,1980.57,126680
1999-10-29,2045.09,2091.25,2026.75,2091.25,269424
1999-11-01,2072.73,2091.25,2026.75,2054.29,178568
1999-11-02,2035.96,2054.29,1971.46,2054.29,183127
1999-11-04,2054.29,2072.73,2008.34,2072.73,251514
1999-11-05,2026.75,2054.29,1971.46,2045.09,270943
1999-11-08,2072.73,2072.73,1980.57,1989.87,216777
1999-11-09,2017.45,2017.45,1980.57,2017.45,144591
1999-11-10,1999.02,1999.02,1952.94,1952.94,126135
1999-11-11,1934.62,1943.82,1814.82,1833.23,291025
1999-11-12,1814.82,1833.23,1750.31,1787.18,376022
1999-11-15,1787.18,1796.29,1658.25,1658.25,269750
1999-11-16,1676.6,1777.96,1667.36,1731.86,276915
1999-11-17,1777.96,1925.38,1759.61,1897.65,275827
1999-11-18,1888.53,1925.38,1851.58,1851.58,337595
1999-11-19,1897.65,1934.62,1888.53,1888.53,314907
1999-11-22,1879.21,1906.95,1750.31,1750.31,226873
1999-11-24,1750.31,1824.04,1750.31,1777.96,285923
1999-11-25,1750.31,1777.96,1750.31,1750.31,211241
1999-11-26,1750.31,1759.61,1731.86,1731.86,249559
1999-11-29,1741.19,1759.61,1676.6,1676.6,249124
1999-11-30,1704.24,1768.73,1695.13,1731.86,264322
1999-12-01,1777.96,1851.58,1750.31,1842.45,316428
1999-12-02,1814.82,1842.45,1805.6,1842.45,169556
1999-12-03,1842.45,1870.1,1768.73,1768.73,220903
1999-12-06,1759.61,1805.6,1750.31,1750.31,168255
1999-12-07,1750.31,1768.73,1713.46,1713.46,135906
1999-12-08,1704.24,1713.46,1667.36,1676.6,375479
1999-12-09,1676.6,1704.24,1658.25,1658.25,214607
1999-12-10,1658.25,1704.24,1658.25,1704.24,566095
1999-12-13,1713.46,1713.46,1658.25,1658.25,180737
1999-12-14,1658.25,1713.46,1658.25,1713.46,276589
1999-12-15,1658.25,1667.36,1621.3,1630.53,295260
1999-12-16,1639.82,1685.91,1630.53,1639.82,251078
1999-12-17,1639.82,1658.25,1566.03,1566.03,287988
1999-12-20,1612.19,1630.53,1566.03,1612.19,218839
1999-12-21,1648.95,1648.95,1602.89,1621.3,153708
1999-12-22,1639.82,1658.25,1612.19,1621.3,129393
1999-12-24,1658.25,1685.91,1630.53,1639.82,134171
1999-12-27,1630.53,1667.36,1602.89,1639.82,105621
1999-12-28,1630.53,1639.82,1602.89,1612.19,89989
1999-12-29,1584.54,1621.3,1584.54,1612.19,128089
1999-12-30,1584.54,1621.3,1575.33,1584.54,67737
2000-01-04,1584.54,1648.95,1575.33,1575.33,56012
2000-01-05,1575.33,1676.6,1575.33,1658.25,196912
2000-01-06,1658.25,1704.24,1630.53,1658.25,129067
2000-01-07,1695.13,1787.18,1695.13,1787.18,331192
2000-01-11,1805.6,1814.82,1722.67,1750.31,202991
2000-01-12,1722.67,1750.31,1658.25,1658.25,184320
2000-01-13,1704.24,1750.31,1676.6,1713.46,188445
2000-01-14,1796.29,1824.04,1768.73,1768.73,413908
2000-01-17,1814.82,1870.1,1805.6,1851.58,304812
2000-01-18,1860.98,1916.18,1842.45,1879.21,353661
2000-01-19,1916.18,1934.62,1897.65,1934.62,341936
2000-01-20,1943.82,1971.46,1934.62,1934.62,353226
2000-01-21,1934.62,1943.82,1796.29,1888.53,298733
2000-01-24,1870.1,1888.53,1842.45,1860.98,127222
2000-01-25,1860.98,1860.98,1796.29,1814.82,126680
2000-01-26,1796.29,1833.23,1796.29,1805.6,124073
2000-01-27,1833.23,1851.58,1796.29,1833.23,123424
2000-01-28,1833.23,1842.45,1796.29,1814.82,131673
2000-01-31,1768.73,1870.1,1768.73,1860.98,206572
2000-02-01,1870.1,1906.95,1870.1,1897.65,283754
2000-02-02,1897.65,1934.62,1814.82,1888.53,287009
2000-02-03,1925.38,1934.62,1851.58,1860.98,138294
2000-02-04,1888.53,1888.53,1796.29,1805.6,312628
2000-02-07,1842.45,1870.1,1805.6,1824.04,148391
2000-02-08,1842.45,1870.1,1796.29,1860.98,256290
2000-02-09,1824.04,1833.23,1750.31,1787.18,480990
2000-02-10,1750.31,1824.04,1704.24,1704.24,593884
2000-02-14,1704.24,1741.19,1621.3,1667.36,618307
2000-02-15,1667.36,1676.6,1639.82,1658.25,320009
2000-02-16,1658.25,1658.25,1630.53,1639.82,285814
2000-02-17,1648.95,1648.95,1612.19,1621.3,214497
2000-02-18,1621.3,1639.82,1612.19,1630.53,346279
2000-02-21,1630.53,1630.53,1602.89,1602.89,201254
2000-02-22,1602.89,1602.89,1575.33,1584.54,273874
2000-02-23,1612.19,1639.82,1547.59,1547.59,459064
2000-02-24,1566.03,1621.3,1556.8,1602.89,320552
2000-02-25,1602.89,1612.19,1566.03,1566.03,219706
2000-02-28,1566.03,1584.54,1547.59,1547.59,373850
2000-02-29,1566.03,1612.19,1556.8,1612.19,267036
2000-03-01,1612.19,1630.53,1566.03,1566.03,383078
2000-03-02,1584.54,1612.19,1575.33,1593.76,176177
2000-03-03,1575.33,1612.19,1575.33,1602.89,389916
2000-03-06,1630.53,1676.6,1612.19,1676.6,369943
2000-03-07,1713.46,1722.67,1612.19,1612.19,341936
2000-03-08,1621.3,1639.82,1593.76,1630.53,235446
2000-03-09,1593.76,1612.19,1584.54,1584.54,346823
2000-03-10,1602.89,1648.95,1593.76,1648.95,602026
2000-03-13,1759.61,1824.04,1713.46,1796.29,849956
2000-03-14,1750.31,1768.73,1685.91,1704.24,280713
2000-03-15,1685.91,1704.24,1667.36,1685.91,175094
2000-03-16,1713.46,1731.86,1676.6,1704.24,270401
2000-03-17,1768.73,1796.29,1731.86,1750.31,483270
2000-03-21,1777.96,1796.29,1741.19,1796.29,417271
2000-03-22,1814.82,1860.98,1805.6,1860.98,559255
2000-03-23,1870.1,1870.1,1814.82,1870.1,293631
2000-03-24,1888.53,1916.18,1842.45,1888.53,543842
2000-03-27,1916.18,1934.62,1906.95,1934.62,366688
2000-03-28,1934.62,1952.94,1879.21,1943.82,303293
2000-03-29,1925.38,1943.82,1906.95,1916.18,210807
2000-03-30,1888.53,1897.65,1851.58,1860.98,250209
2000-03-31,1860.98,1906.95,1860.98,1870.1,394584
2000-04-03,1870.1,1897.65,1860.98,1879.21,284296
2000-04-04,1906.95,1943.82,1879.21,1906.95,675080
2000-04-05,1906.95,1962.14,1888.53,1934.62,514532
2000-04-06,1971.46,2017.45,1943.82,1980.57,815329
2000-04-07,1980.57,1999.02,1916.18,1934.62,437245
2000-04-10,1952.94,1971.46,1897.65,1925.38,347256
2000-04-11,1916.18,1925.38,1888.53,1897.65,208093
2000-04-12,1888.53,1934.62,1870.1,1906.95,430298
2000-04-13,1952.94,1980.57,1934.62,1962.14,361475
2000-04-14,1980.57,1980.57,1934.62,1952.94,331300
2000-04-17,1768.73,1860.98,1768.73,1860.98,628945
2000-04-18,1906.95,1906.95,1851.58,1906.95,384054
2000-04-19,1916.18,1925.38,1842.45,1879.21,579773
2000-04-20,1842.45,1860.98,1814.82,1814.82,308937
2000-04-21,1833.23,1851.58,1777.96,1777.96,543734
2000-04-24,1824.04,1925.38,1805.6,1916.18,328802
2000-04-25,1906.95,1980.57,1888.53,1962.14,363102
2000-04-26,1980.57,1980.57,1925.38,1943.82,306223
2000-04-27,1916.18,1943.82,1870.1,1870.1,190182
2000-04-28,1888.53,1888.53,1851.58,1851.58,143504
2000-05-01,1860.98,1916.18,1842.45,1906.95,154902
2000-05-02,1906.95,1906.95,1870.1,1870.1,139054
2000-05-08,1934.62,1971.46,1925.38,1943.82,327173
2000-05-09,1962.14,1962.14,1906.95,1916.18,120383
2000-05-10,1934.62,1962.14,1916.18,1943.82,263128
2000-05-11,1934.62,1934.62,1888.53,1934.62,213847
2000-05-12,1971.46,1971.46,1934.62,1943.82,241743
2000-05-15,1971.46,1980.57,1952.94,1980.57,159028
2000-05-16,1999.02,2091.25,1999.02,2091.25,837799
2000-05-17,2072.73,2091.25,2026.75,2035.96,280063
2000-05-18,2045.09,2054.29,1999.02,2026.75,183234
2000-05-19,2017.45,2072.73,2008.34,2063.52,367771
2000-05-22,2035.96,2045.09,1989.87,2026.75,224049
2000-05-23,2017.45,2035.96,1989.87,2026.75,348341
2000-05-24,1999.02,2063.52,1989.87,2063.52,579012
2000-05-25,2091.25,2127.92,2081.95,2091.25,584658
2000-05-26,2045.09,2118.81,2045.09,2091.25,310566
2000-05-29,2091.25,2118.81,2054.29,2091.25,202881
2000-05-30,2054.29,2063.52,2008.34,2008.34,125703
2000-05-31,2008.34,2026.75,2008.34,2026.75,165216
2000-06-01,2008.34,2072.73,1989.87,2072.73,152949
2000-06-02,2054.29,2063.52,1989.87,1989.87,211566
2000-06-05,2026.75,2026.75,1989.87,2008.34,154251
2000-06-06,2008.34,2008.34,1971.46,1989.87,193222
2000-06-07,1980.57,1989.87,1962.14,1980.57,222096
2000-06-08,1980.57,2008.34,1971.46,2008.34,136339
2000-06-09,1962.14,2008.34,1962.14,1989.87,346279
2000-06-12,1989.87,2081.95,1989.87,2054.29,315017
2000-06-13,2081.95,2164.87,2072.73,2155.76,666721
2000-06-14,2201.73,2229.29,2146.44,2201.73,1338979
2000-06-15,2210.94,2210.94,2155.76,2155.76,322613
2000-06-16,2118.81,2146.44,2081.95,2109.68,330863
2000-06-19,2118.81,2127.92,2100.37,2118.81,90097
2000-06-20,2118.81,2137.24,2091.25,2091.25,238704
2000-06-21,2091.25,2109.68,2063.52,2109.68,169991
2000-06-22,2100.37,2109.68,2063.52,2072.73,170751
2000-06-23,2063.52,2081.95,2045.09,2063.52,215475
2000-06-26,2072.73,2081.95,2063.52,2081.95,88578
2000-06-27,2091.25,2146.44,2072.73,2146.44,216885
2000-06-28,2155.76,2164.87,2118.81,2118.81,214607
2000-06-29,2146.44,2210.94,2146.44,2210.94,518549
2000-06-30,2210.94,2266.24,2192.52,2266.24,457652
2000-07-03,2312.32,2339.95,2284.66,2330.76,549269
2000-07-04,2321.52,2321.52,2266.24,2293.78,395887
2000-07-05,2266.24,2284.66,2201.73,2275.45,390894
2000-07-06,2238.6,2275.45,2192.52,2247.72,289289
2000-07-07,2192.52,2257.12,2192.52,2247.72,253468
2000-07-10,2220.16,2238.6,2201.73,2238.6,265734
2000-07-11,2201.73,2247.72,2192.52,2210.94,240116
2000-07-12,2238.6,2330.76,2238.6,2321.52,573044
2000-07-13,2321.52,2321.52,2210.94,2247.72,353986
2000-07-14,2201.73,2238.6,2183.31,2220.16,292111
2000-07-17,2210.94,2275.45,2201.73,2257.12,205378
2000-07-18,2210.94,2229.29,2146.44,2192.52,217536
2000-07-19,2100.37,2137.24,2072.73,2118.81,255313
2000-07-21,2118.81,2201.73,2118.81,2146.44,147737
2000-07-24,2137.24,2155.76,2063.52,2091.25,128526
2000-07-25,2054.29,2054.29,1980.57,2054.29,235555
2000-07-26,2008.34,2063.52,2008.34,2063.52,156422
2000-07-27,2045.09,2063.52,1989.87,2008.34,292871
2000-07-28,1989.87,2017.45,1980.57,2017.45,238270
2000-07-31,1952.94,2017.45,1943.82,2017.45,227522
2000-08-01,2017.45,2017.45,1943.82,1962.14,291353
2000-08-02,1962.14,2035.96,1943.82,2026.75,374393
2000-08-03,1999.02,1999.02,1934.62,1943.82,220903
2000-08-04,1971.46,2035.96,1971.46,2008.34,310131
2000-08-07,2017.45,2054.29,2008.34,2054.29,215583
2000-08-08,2035.96,2054.29,1980.57,1989.87,171838
2000-08-09,2008.34,2035.96,1980.57,2035.96,132217
2000-08-10,2026.75,2026.75,1980.57,1989.87,221009
2000-08-11,1999.02,2091.25,1999.02,2091.25,361150
2000-08-14,2063.52,2081.95,2035.96,2063.52,245542
2000-08-15,2100.37,2127.92,2081.95,2109.68,229912
2000-08-16,2072.73,2100.37,2026.75,2035.96,107466
2000-08-17,2072.73,2100.37,2045.09,2100.37,226438
2000-08-18,2100.37,2146.44,2081.95,2100.37,494342
2000-08-21,2072.73,2100.37,2035.96,2063.52,150778
2000-08-22,2072.73,2146.44,2063.52,2137.24,266277
2000-08-23,2091.25,2109.68,2063.52,2063.52,86081
2000-08-24,2063.52,2146.44,2063.52,2081.95,201361
2000-08-25,2118.81,2137.24,2100.37,2137.24,232844
2000-08-28,2137.24,2137.24,2109.68,2109.68,231432
2000-08-29,2091.25,2100.37,2063.52,2063.52,283754
2000-08-30,2035.96,2063.52,1952.94,2017.45,158375
2000-08-31,1952.94,2017.45,1952.94,1999.02,177263
2000-09-01,1980.57,1989.87,1952.94,1962.14,191594
2000-09-04,1952.94,1962.14,1906.95,1952.94,314798
2000-09-05,1952.94,2008.34,1943.82,2008.34,305464
2000-09-06,2054.29,2164.87,2054.29,2146.44,835846
2000-09-07,2137.24,2164.87,2091.25,2146.44,373200
2000-09-08,2164.87,2174.09,2146.44,2174.09,578254
2000-09-11,2174.09,2247.72,2164.87,2201.73,541562
2000-09-12,2192.52,2201.73,2137.24,2192.52,397732
2000-09-13,2146.44,2192.52,2137.24,2164.87,279084
2000-09-14,2146.44,2174.09,2127.92,2127.92,231974
2000-09-18,2127.92,2247.72,2118.81,2238.6,562838
2000-09-19,2146.44,2183.31,2137.24,2164.87,536244
2000-09-20,2164.87,2210.94,2155.76,2192.52,387420
2000-09-21,2164.87,2164.87,2127.92,2146.44,170210
2000-09-22,2164.87,2201.73,2155.76,2174.09,326631
2000-09-25,2210.94,2266.24,2192.52,2229.29,454504
2000-09-26,2201.73,2238.6,2201.73,2229.29,401965
2000-09-27,2229.29,2229.29,2174.09,2229.29,184211
2000-09-28,2155.76,2174.09,2146.44,2164.87,272680
2000-09-29,2201.73,2257.12,2192.52,2201.73,598227
2000-10-02,2183.31,2220.16,2155.76,2220.16,216124
2000-10-03,2220.16,2229.29,2192.52,2210.94,309479
2000-10-04,2257.12,2266.24,2229.29,2257.12,831611
2000-10-05,2266.24,2275.45,2229.29,2247.72,472197
2000-10-06,2275.45,2358.28,2266.24,2358.28,1211107
2000-10-10,2339.95,2349.07,2284.66,2312.32,435182
2000-10-11,2284.66,2284.66,2238.6,2275.45,288094
2000-10-12,2275.45,2330.76,2247.72,2321.52,689845
2000-10-13,2275.45,2275.45,2146.44,2183.31,550574
2000-10-16,2210.94,2238.6,2192.52,2229.29,215150
2000-10-17,2238.6,2238.6,2210.94,2229.29,306223
2000-10-18,2229.29,2229.29,2164.87,2174.09,300471
2000-10-19,2127.92,2164.87,2127.92,2155.76,160331
2000-10-20,2164.87,2201.73,2164.87,2174.09,167060
2000-10-23,2146.44,2220.16,2137.24,2192.52,185189
2000-10-24,2220.16,2220.16,2164.87,2192.52,194307
2000-10-25,2164.87,2210.94,2146.44,2164.87,226547
2000-10-26,2127.92,2201.73,2127.92,2201.73,258461
2000-10-27,2183.31,2220.16,2155.76,2155.76,190291
2000-10-30,2183.31,2183.31,2146.44,2174.09,106055
2000-10-31,2174.09,2220.16,2146.44,2210.94,169340
2000-11-01,2174.09,2210.94,2174.09,2201.73,102365
2000-11-02,2210.94,2210.94,2174.09,2192.52,105187
2000-11-06,2174.09,2238.6,2164.87,2238.6,205162
2000-11-07,2220.16,2229.29,2192.52,2201.73,95090
2000-11-08,2257.12,2321.52,2247.72,2293.78,702652
2000-11-09,2293.78,2349.07,2247.72,2293.78,534180
2000-11-10,2247.72,2284.66,2247.72,2275.45,165324
2000-11-13,2229.29,2247.72,2192.52,2238.6,178568
2000-11-14,2174.09,2229.29,2174.09,2183.31,136556
2000-11-15,2174.09,2201.73,2174.09,2192.52,203967
2000-11-16,2192.52,2201.73,2164.87,2164.87,103666
2000-11-17,2164.87,2210.94,2109.68,2183.31,271704
2000-11-20,2192.52,2220.16,2164.87,2220.16,285814
2000-11-21,2210.94,2229.29,2174.09,2220.16,297972
2000-11-22,2247.72,2266.24,2192.52,2210.94,361259
2000-11-24,2210.94,2210.94,2146.44,2164.87,289724
2000-11-27,2146.44,2155.76,2109.68,2137.24,258352
2000-11-28,2118.81,2164.87,2063.52,2155.76,305353
2000-11-29,2109.68,2155.76,2100.37,2155.76,168906
2000-11-30,2100.37,2109.68,2081.95,2109.68,209504
2000-12-01,2100.37,2146.44,2091.25,2109.68,355939
2000-12-04,2137.24,2146.44,2100.37,2100.37,353226
2000-12-05,2118.81,2127.92,2035.96,2045.09,404787
2000-12-06,2072.73,2081.95,1999.02,2008.34,366578
2000-12-07,1980.57,2026.75,1980.57,2008.34,260522
2000-12-08,1962.14,2008.34,1943.82,2008.34,806209
2000-12-11,1999.02,2054.29,1999.02,2035.96,287225
2000-12-12,2081.95,2100.37,2063.52,2091.25,422590
2000-12-13,2118.81,2127.92,2081.95,2109.68,328260
2000-12-14,2100.37,2127.92,2081.95,2100.37,239356
2000-12-15,2109.68,2109.68,2054.29,2054.29,267254
2000-12-18,2017.45,2035.96,1999.02,2017.45,231648
2000-12-19,2045.09,2054.29,1989.87,1999.02,249668
2000-12-20,2017.45,2063.52,1980.57,2017.45,344325
2000-12-21,1943.82,1980.57,1916.18,1934.62,376565
2000-12-22,1888.53,1906.95,1860.98,1888.53,366688
2000-12-25,1934.62,1962.14,1916.18,1962.14,198649
2000-12-26,1934.62,1962.14,1916.18,1962.14,158703
2000-12-27,1943.82,1962.14,1943.82,1962.14,103884
2000-12-28,1971.46,1989.87,1943.82,1971.46,110939
2000-12-29,1952.94,1971.46,1934.62,1934.62,123856
2001-01-04,1962.14,1980.57,1906.95,1916.18,192570
2001-01-05,1925.38,1934.62,1897.65,1916.18,232408
2001-01-09,1888.53,1897.65,1860.98,1879.21,145459
2001-01-10,1888.53,1897.65,1860.98,1897.65,254553
2001-01-11,1897.65,1897.65,1805.6,1805.6,270183
2001-01-12,1814.82,1860.98,1805.6,1842.45,452984
2001-01-15,1888.53,1888.53,1833.23,1833.23,282017
2001-01-16,1879.21,1906.95,1860.98,1860.98,771801
2001-01-17,1906.95,1916.18,1879.21,1888.53,757253
2001-01-18,1906.95,1943.82,1888.53,1916.18,678337
2001-01-19,1943.82,1962.14,1925.38,1934.62,547968
2001-01-22,1952.94,1952.94,1897.65,1916.18,242068
2001-01-23,1906.95,1906.95,1870.1,1897.65,363865
2001-01-24,1897.65,1897.65,1870.1,1879.21,238704
2001-01-25,1906.95,1916.18,1870.1,1870.1,240332
2001-01-26,1870.1,1888.53,1870.1,1879.21,259221
2001-01-29,1897.65,1962.14,1897.65,1952.94,962849
2001-01-30,1980.57,2063.52,1980.57,2017.45,1006486
2001-01-31,2017.45,2091.25,2017.45,2063.52,1012024
2001-02-01,2045.09,2081.95,2026.75,2063.52,382319
2001-02-02,2026.75,2035.96,1999.02,2026.75,445495
2001-02-05,1999.02,2008.34,1952.94,1971.46,232624
2001-02-06,1999.02,1999.02,1925.38,1943.82,190616
2001-02-07,1925.38,1962.14,1925.38,1952.94,402726
2001-02-08,1962.14,1989.87,1943.82,1962.14,345302
2001-02-09,1980.57,2054.29,1971.46,2035.96,596381
2001-02-13,2054.29,2100.37,2035.96,2072.73,522349
2001-02-14,2035.96,2072.73,2035.96,2045.09,187684
2001-02-15,2035.96,2081.95,2026.75,2054.29,324243
2001-02-16,2045.09,2054.29,2026.75,2035.96,261934
2001-02-19,2008.34,2026.75,1999.02,2017.45,112677
2001-02-20,2017.45,2063.52,1999.02,2063.52,225353
2001-02-21,2035.96,2063.52,2026.75,2054.29,170751
2001-02-22,2035.96,2091.25,2008.34,2063.52,286358
2001-02-23,2091.25,2127.92,2081.95,2109.68,589434
